timestamp_utc,bvp
2026-05-14 13:12:58.010611+02:00,0.007401328533887863
2026-05-14 13:12:58.026236+02:00,0.007847439497709274
2026-05-14 13:12:58.041861+02:00,0.00829568225890398
2026-05-14 13:12:58.057486+02:00,0.008719895035028458
2026-05-14 13:12:58.073111+02:00,0.009090729057788849
2026-05-14 13:12:58.088736+02:00,0.009377097710967064
2026-05-14 13:12:58.104361+02:00,0.009550328366458416
2026-05-14 13:12:58.119986+02:00,0.00959019735455513
2026-05-14 13:12:58.135611+02:00,0.009489120915532112
2026-05-14 13:12:58.151236+02:00,0.00925393495708704
2026-05-14 13:12:58.166861+02:00,0.008906187489628792
2026-05-14 13:12:58.182486+02:00,0.008477883413434029
2026-05-14 13:12:58.198111+02:00,0.008002586662769318
2026-05-14 13:12:58.213736+02:00,0.007505075540393591
2026-05-14 13:12:58.229361+02:00,0.006991110742092133
2026-05-14 13:12:58.244986+02:00,0.0064416127279400826
2026-05-14 13:12:58.260611+02:00,0.005816185846924782
2026-05-14 13:12:58.276236+02:00,0.005065497010946274
2026-05-14 13:12:58.291861+02:00,0.0041469186544418335
2026-05-14 13:12:58.307486+02:00,0.00303718913346529
2026-05-14 13:12:58.323111+02:00,0.0017385808750987053
2026-05-14 13:12:58.338736+02:00,0.00027842074632644653
2026-05-14 13:12:58.354361+02:00,-0.0012946398928761482
2026-05-14 13:12:58.369986+02:00,-0.0029147230088710785
2026-05-14 13:12:58.385611+02:00,-0.004505316261202097
2026-05-14 13:12:58.401236+02:00,-0.005990321282297373
2026-05-14 13:12:58.416861+02:00,-0.007305055391043425
2026-05-14 13:12:58.432486+02:00,-0.008402232080698013
2026-05-14 13:12:58.448111+02:00,-0.009254196658730507
2026-05-14 13:12:58.463736+02:00,-0.009853341616690159
2026-05-14 13:12:58.479361+02:00,-0.010209985077381134
2026-05-14 13:12:58.494986+02:00,-0.0103487903252244
2026-05-14 13:12:58.510611+02:00,-0.010305912233889103
2026-05-14 13:12:58.526236+02:00,-0.01012645848095417
2026-05-14 13:12:58.541861+02:00,-0.009859324432909489
2026-05-14 13:12:58.557486+02:00,-0.009548532776534557
