timestamp_utc,bvp
2026-05-14 13:33:31.010642+02:00,-0.00023577921092510223
2026-05-14 13:33:31.026267+02:00,-0.001025230623781681
2026-05-14 13:33:31.041892+02:00,-0.0017686495557427406
2026-05-14 13:33:31.057517+02:00,-0.002529076300561428
2026-05-14 13:33:31.073142+02:00,-0.003368572797626257
2026-05-14 13:33:31.088767+02:00,-0.004328022710978985
2026-05-14 13:33:31.104392+02:00,-0.005410188343375921
2026-05-14 13:33:31.120017+02:00,-0.006573567166924477
2026-05-14 13:33:31.135642+02:00,-0.007739170454442501
2026-05-14 13:33:31.151267+02:00,-0.00880549754947424
2026-05-14 13:33:31.166892+02:00,-0.009666652418673038
2026-05-14 13:33:31.182517+02:00,-0.010231084190309048
2026-05-14 13:33:31.198142+02:00,-0.0104366485029459
2026-05-14 13:33:31.213767+02:00,-0.010257953777909279
2026-05-14 13:33:31.229392+02:00,-0.009706582874059677
2026-05-14 13:33:31.245017+02:00,-0.008825398050248623
2026-05-14 13:33:31.260642+02:00,-0.007677435874938965
2026-05-14 13:33:31.276267+02:00,-0.006334242876619101
2026-05-14 13:33:31.291892+02:00,-0.0048683565109968185
2026-05-14 13:33:31.307517+02:00,-0.003347940742969513
2026-05-14 13:33:31.323142+02:00,-0.0018326998688280582
2026-05-14 13:33:31.338767+02:00,-0.0003731078468263149
2026-05-14 13:33:31.354392+02:00,0.0009904787875711918
2026-05-14 13:33:31.370017+02:00,0.002232056111097336
2026-05-14 13:33:31.385642+02:00,0.003342892974615097
2026-05-14 13:33:31.401267+02:00,0.0043296488001942635
2026-05-14 13:33:31.416892+02:00,0.0052106319926679134
2026-05-14 13:33:31.432517+02:00,0.006011357996612787
2026-05-14 13:33:31.448142+02:00,0.006757898721843958
2026-05-14 13:33:31.463767+02:00,0.007470105774700642
2026-05-14 13:33:31.479392+02:00,0.008158978074789047
2026-05-14 13:33:31.495017+02:00,0.008827662095427513
2026-05-14 13:33:31.510642+02:00,0.009471019729971886
2026-05-14 13:33:31.526267+02:00,0.010073615238070488
2026-05-14 13:33:31.541892+02:00,0.01061047613620758
2026-05-14 13:33:31.557517+02:00,0.011048848740756512
2026-05-14 13:33:31.573142+02:00,0.011346894316375256
2026-05-14 13:33:31.588767+02:00,0.011453265324234962
2026-05-14 13:33:31.604392+02:00,0.01131230965256691
2026-05-14 13:33:31.620017+02:00,0.010873139835894108
