timestamp_utc,bvp
2026-05-14 16:01:48.007559+02:00,0.004168846178799868
2026-05-14 16:01:48.023184+02:00,0.006334696430712938
2026-05-14 16:01:48.038809+02:00,0.00830677431076765
2026-05-14 16:01:48.054434+02:00,0.010100370272994041
2026-05-14 16:01:48.070059+02:00,0.01172156073153019
2026-05-14 16:01:48.085684+02:00,0.013166505843400955
2026-05-14 16:01:48.101309+02:00,0.014428325928747654
2026-05-14 16:01:48.116934+02:00,0.01550707034766674
2026-05-14 16:01:48.132559+02:00,0.01641595922410488
2026-05-14 16:01:48.148184+02:00,0.0171803031116724
2026-05-14 16:01:48.163809+02:00,0.017829928547143936
2026-05-14 16:01:48.179434+02:00,0.018390418961644173
2026-05-14 16:01:48.195059+02:00,0.018879706040024757
2026-05-14 16:01:48.210684+02:00,0.01931045763194561
2026-05-14 16:01:48.226309+02:00,0.019692888483405113
2026-05-14 16:01:48.241934+02:00,0.02003471739590168
2026-05-14 16:01:48.257559+02:00,0.020338259637355804
2026-05-14 16:01:48.273184+02:00,0.02059677615761757
2026-05-14 16:01:48.288809+02:00,0.020794637501239777
2026-05-14 16:01:48.304434+02:00,0.020910777151584625
2026-05-14 16:01:48.320059+02:00,0.020917855203151703
2026-05-14 16:01:48.335684+02:00,0.020771905779838562
2026-05-14 16:01:48.351309+02:00,0.020398776978254318
2026-05-14 16:01:48.366934+02:00,0.019691577181220055
2026-05-14 16:01:48.382559+02:00,0.018524451181292534
2026-05-14 16:01:48.398184+02:00,0.01677674427628517
2026-05-14 16:01:48.413809+02:00,0.014360894449055195
2026-05-14 16:01:48.429434+02:00,0.0112480279058218
2026-05-14 16:01:48.445059+02:00,0.007483324036002159
2026-05-14 16:01:48.460684+02:00,0.003185962326824665
2026-05-14 16:01:48.476309+02:00,-0.0014639990404248238
2026-05-14 16:01:48.491934+02:00,-0.00624616676941514
2026-05-14 16:01:48.507559+02:00,-0.010924144648015499
2026-05-14 16:01:48.523184+02:00,-0.015271134674549103
2026-05-14 16:01:48.538809+02:00,-0.01909463293850422
2026-05-14 16:01:48.554434+02:00,-0.022255871444940567
2026-05-14 16:01:48.570059+02:00,-0.024678412824869156
2026-05-14 16:01:48.585684+02:00,-0.026346353814005852
2026-05-14 16:01:48.601309+02:00,-0.02729756385087967
2026-05-14 16:01:48.616934+02:00,-0.027615182101726532
2026-05-14 16:01:48.632559+02:00,-0.027418430894613266
2026-05-14 16:01:48.648184+02:00,-0.026852408424019814
2026-05-14 16:01:48.663809+02:00,-0.026075167581439018
2026-05-14 16:01:48.679434+02:00,-0.025242852047085762
2026-05-14 16:01:48.695059+02:00,-0.024495594203472137
2026-05-14 16:01:48.710684+02:00,-0.023943716660141945
2026-05-14 16:01:48.726309+02:00,-0.02365383878350258
2026-05-14 16:01:48.741934+02:00,-0.023639949038624763
2026-05-14 16:01:48.757559+02:00,-0.02386459894478321
2026-05-14 16:01:48.773184+02:00,-0.02424982562661171
2026-05-14 16:01:48.788809+02:00,-0.024693062528967857
2026-05-14 16:01:48.804434+02:00,-0.025081364437937737
2026-05-14 16:01:48.820059+02:00,-0.02530166134238243
2026-05-14 16:01:48.835684+02:00,-0.02525009959936142
2026-05-14 16:01:48.851309+02:00,-0.02484079822897911
2026-05-14 16:01:48.866934+02:00,-0.024011004716157913
2026-05-14 16:01:48.882559+02:00,-0.02272261306643486
2026-05-14 16:01:48.898184+02:00,-0.020963095128536224
2026-05-14 16:01:48.913809+02:00,-0.018745407462120056
2026-05-14 16:01:48.929434+02:00,-0.016105692833662033
2026-05-14 16:01:48.945059+02:00,-0.01310003362596035
2026-05-14 16:01:48.960684+02:00,-0.00979899987578392
2026-05-14 16:01:48.976309+02:00,-0.0062797293066978455
2026-05-14 16:01:48.991934+02:00,-0.0026191528886556625
2026-05-14 16:01:49.007559+02:00,0.0011094380170106888
2026-05-14 16:01:49.023184+02:00,0.004838373512029648
2026-05-14 16:01:49.038809+02:00,0.00850854255259037
2026-05-14 16:01:49.054434+02:00,0.012072660028934479
2026-05-14 16:01:49.070059+02:00,0.015496348030865192
2026-05-14 16:01:49.085684+02:00,0.018754567950963974
2026-05-14 16:01:49.101309+02:00,0.02182096242904663
2026-05-14 16:01:49.116934+02:00,0.024653015658259392
2026-05-14 16:01:49.132559+02:00,0.02718169614672661
2026-05-14 16:01:49.148184+02:00,0.029311956837773323
2026-05-14 16:01:49.163809+02:00,0.03093627095222473
2026-05-14 16:01:49.179434+02:00,0.031956739723682404
2026-05-14 16:01:49.195059+02:00,0.0323076955974102
2026-05-14 16:01:49.210684+02:00,0.031975582242012024
2026-05-14 16:01:49.226309+02:00,0.031012076884508133
2026-05-14 16:01:49.241934+02:00,0.029533371329307556
2026-05-14 16:01:49.257559+02:00,0.027704838663339615
2026-05-14 16:01:49.273184+02:00,0.02571815438568592
2026-05-14 16:01:49.288809+02:00,0.023767633363604546
2026-05-14 16:01:49.304434+02:00,0.022028345614671707
2026-05-14 16:01:49.320059+02:00,0.02063852734863758
2026-05-14 16:01:49.335684+02:00,0.019688080996274948
2026-05-14 16:01:49.351309+02:00,0.019212352111935616
2026-05-14 16:01:49.366934+02:00,0.0191926471889019
2026-05-14 16:01:49.382559+02:00,0.019565200433135033
2026-05-14 16:01:49.398184+02:00,0.02023414894938469
2026-05-14 16:01:49.413809+02:00,0.02108454890549183
2026-05-14 16:01:49.429434+02:00,0.021996818482875824
2026-05-14 16:01:49.445059+02:00,0.022860560566186905
2026-05-14 16:01:49.460684+02:00,0.02358308620750904
2026-05-14 16:01:49.476309+02:00,0.02409389242529869
2026-05-14 16:01:49.491934+02:00,0.024347994476556778
2026-05-14 16:01:49.507559+02:00,0.02432839758694172
2026-05-14 16:01:49.523184+02:00,0.024046707898378372
2026-05-14 16:01:49.538809+02:00,0.023540839552879333
2026-05-14 16:01:49.554434+02:00,0.022868480533361435
2026-05-14 16:01:49.570059+02:00,0.022095151245594025
2026-05-14 16:01:49.585684+02:00,0.021281108260154724
2026-05-14 16:01:49.601309+02:00,0.020473985001444817
2026-05-14 16:01:49.616934+02:00,0.01970789209008217
2026-05-14 16:01:49.632559+02:00,0.01900455355644226
2026-05-14 16:01:49.648184+02:00,0.018372684717178345
2026-05-14 16:01:49.663809+02:00,0.01780727505683899
2026-05-14 16:01:49.679434+02:00,0.017293542623519897
2026-05-14 16:01:49.695059+02:00,0.01681394688785076
2026-05-14 16:01:49.710684+02:00,0.01635127328336239
