Timestamp,Raw,Notch_50Hz,Butterworth,Final_Result,Artifact,SNR
1231275,590,589.95,-9.65,-9.65,0,11.8
1231280,583,582.98,-15.96,-15.96,0,11.8
1231285,573,573.05,-22.22,-22.22,0,11.8
1231290,566,566.03,-28.42,-28.42,0,11.8
1231295,557,556.95,-34.51,-34.51,0,11.8
1231300,549,548.97,-40.45,-40.45,0,11.8
1231305,542,542.05,-46.22,-46.22,0,11.8
1231310,532,532.03,-51.78,-51.78,0,11.8
1231315,525,524.95,-57.11,-57.11,0,11.8
1231320,517,516.96,-62.17,-62.17,0,11.8
1231325,510,510.06,-66.94,-66.94,0,11.8
1231330,503,503.04,-71.4,-71.4,0,11.8
1231335,498,497.94,-75.54,-75.54,0,11.8
1231340,493,492.96,-79.34,-79.34,0,11.8
1231345,488,488.06,-82.79,-82.79,0,11.8
1231350,484,484.04,-85.88,-85.88,0,11.8
1231355,481,480.93,-88.62,-88.62,0,11.8
1231360,478,477.96,-91.02,-91.02,0,11.8
1231365,477,477.07,-93.07,-93.07,0,11.8
1231370,477,477.05,-94.78,-94.78,0,11.8
1231375,476,475.93,-96.19,-96.19,0,11.8
1231380,475,474.95,-97.29,-97.29,0,11.8
1231385,473,473.07,-98.12,-98.12,0,11.8
1231390,475,475.06,-98.69,-98.69,0,11.8
1231395,476,475.93,-99.04,-98.98,0,11.8
1231400,477,476.94,-99.18,-98.98,0,11.8
1231405,478,478.07,-99.15,-98.98,0,11.8
1231410,479,479.06,-98.98,-98.98,0,11.8
1231415,480,479.94,-98.7,-98.7,0,11.8
1231420,480,479.93,-98.33,-98.33,0,11.8
1231425,482,482.06,-97.9,-97.9,0,11.8
1231430,481,481.08,-97.45,-97.45,0,11.8
1231435,482,481.94,-96.99,-96.99,0,11.8
1231440,483,482.92,-96.56,-96.56,0,11.8
1231445,483,483.06,-96.16,-96.16,0,11.8
1231450,483,483.09,-95.84,-95.84,0,11.8
1231455,482,481.94,-95.59,-95.59,0,11.8
1231460,480,479.91,-95.44,-95.59,0,11.8
1231465,481,481.06,-95.39,-95.59,0,11.8
1231470,479,479.1,-95.46,-95.59,0,11.8
1231476,480,479.94,-95.66,-95.66,0,11.8
1231480,479,478.89,-95.99,-95.99,0,11.8
1231485,478,478.06,-96.44,-96.44,0,11.8
1231490,477,477.11,-97.02,-97.02,0,11.8
1231495,475,474.94,-97.71,-97.71,0,11.8
1231500,474,473.88,-98.52,-98.52,0,11.8
1231505,473,473.07,-99.42,-99.42,0,11.8
1231510,470,470.13,-100.41,-100.41,0,11.8
1231515,467,466.93,-101.46,-101.46,0,11.8
1231520,468,467.87,-102.55,-102.55,0,11.8
1231525,460,460.08,-103.66,-103.66,0,11.8
1231530,463,463.14,-104.76,-104.76,0,11.8
1231535,463,462.93,-105.82,-105.82,0,11.8
1231540,459,458.86,-106.82,-106.82,0,11.8
1231545,458,458.07,-107.72,-107.72,0,11.8
1231550,455,455.15,-108.48,-108.48,0,11.8
1231555,454,453.94,-109.07,-109.07,0,11.8
1231560,453,452.85,-109.45,-109.07,0,11.8
1231565,451,451.05,-109.58,-109.07,0,11.8
1231570,449,449.15,-109.43,-109.07,0,11.8
1231575,447,446.95,-108.95,-108.95,0,11.8
1231580,446,445.84,-108.11,-108.11,0,11.8
1231585,445,445.04,-106.86,-106.86,0,11.8
1231590,444,444.16,-105.17,-105.17,0,11.8
1231595,442,441.96,-103.01,-103.01,0,11.8
1231600,443,442.84,-100.35,-100.35,0,11.8
1231605,442,442.04,-97.14,-97.14,0,11.8
1231610,441,441.16,-93.37,-93.37,0,11.8
1231615,440,439.96,-89.02,-89.02,0,11.8
1231620,440,439.83,-84.07,-84.07,0,11.8
1231625,441,441.04,-78.5,-78.5,0,11.8
1231630,442,442.17,-72.32,-72.32,0,11.8
1231635,444,443.96,-65.53,-65.53,0,11.8
1231640,447,446.82,-58.14,-58.14,0,11.8
1231645,451,451.04,-50.16,-50.16,0,11.8
1231650,458,458.18,-41.64,-41.64,0,11.8
1231655,466,465.96,-32.61,-32.61,0,11.8
1231660,477,476.81,-23.11,-23.11,0,11.8
1231665,487,487.04,-13.21,-13.21,0,11.8
1231670,501,501.2,-2.97,-2.97,0,11.8
1231675,518,517.96,7.52,7.52,0,11.8
1231680,534,533.8,18.2,18.2,0,11.8
1231685,550,550.04,28.98,28.98,0,11.8
1231690,569,569.2,39.75,39.75,0,11.8
1231695,589,588.97,50.42,50.42,0,11.8
1231700,606,605.8,60.9,60.9,0,11.8
1231705,623,623.02,71.1,71.1,0,11.8
1231710,639,639.2,80.91,80.91,0,11.8
1231715,653,652.99,90.25,90.25,0,11.8
1231720,667,666.79,99.03,99.03,0,11.8
1231725,677,677.0,107.18,107.18,0,11.8
1231730,687,687.21,114.63,114.63,0,11.8
1231735,694,694.01,121.31,121.31,0,11.8
1231740,699,698.79,127.18,127.18,0,11.8
1231745,703,702.97,132.2,132.2,0,11.8
1231750,704,704.21,136.33,136.33,0,11.8
1231755,704,704.03,139.56,139.56,0,11.8
1231760,704,703.78,141.87,141.87,0,11.8
1231765,702,701.96,143.26,142.05,0,11.8
1231770,697,697.22,143.74,142.05,0,11.8
1231775,693,693.05,143.33,142.05,0,11.8
1231780,687,686.78,142.05,142.05,0,11.8
1231785,680,679.94,139.93,139.93,0,11.8
1231790,674,674.23,137.02,137.02,0,11.8
1231795,666,666.06,133.36,133.36,0,11.8
1231800,660,659.77,129.0,129.0,0,11.8
1231805,651,650.93,123.98,123.98,0,11.8
1231810,644,644.23,118.37,118.37,0,11.8
1231815,636,636.08,112.23,112.23,0,11.8
1231820,628,627.76,105.61,105.61,0,11.8
1231825,621,620.91,98.58,98.58,0,11.8
1231830,613,613.24,91.21,91.21,0,11.8
1231835,605,605.1,83.56,83.56,0,11.8
1231840,595,594.75,75.68,75.68,0,11.8
1231845,587,586.89,67.66,67.66,0,11.8
1231850,576,576.26,59.55,59.55,0,11.8
1231855,565,565.12,51.41,51.41,0,11.8
1231860,557,556.73,43.3,43.3,0,11.8
1231865,545,544.87,35.29,35.29,0,11.8
1231870,534,534.27,27.43,27.43,0,11.8
1231875,525,525.13,19.77,19.77,0,11.8
1231880,517,516.72,12.35,12.35,0,11.8
1231885,508,507.86,5.23,5.23,0,11.8
1231890,498,498.28,-1.55,-1.55,0,11.8
1231895,492,492.14,-7.98,-7.98,0,11.8
1231900,485,484.72,-14.01,-14.01,0,11.8
1231905,480,479.85,-19.63,-19.63,0,11.8
1231910,475,475.28,-24.83,-24.83,0,11.8
1231915,470,470.15,-29.58,-29.58,0,11.8
1231920,467,466.72,-33.9,-33.9,0,11.8
1231925,465,464.84,-37.78,-37.78,0,11.8
1231930,463,463.28,-41.23,-41.23,0,11.8
1231935,463,463.16,-44.26,-44.26,0,11.8
1231940,462,461.71,-46.89,-46.89,0,11.8
1231945,461,460.83,-49.14,-49.14,0,11.8
1231950,462,462.29,-51.05,-51.05,0,11.8
1231955,463,463.18,-52.63,-52.63,0,11.8
1231960,463,462.7,-53.92,-53.92,0,11.8
1231965,465,464.81,-54.96,-54.96,0,11.8
1231970,466,466.3,-55.77,-55.77,0,11.8
1231975,467,467.2,-56.39,-56.39,0,11.8
1231980,468,467.69,-56.86,-56.86,0,11.8
1231985,470,469.79,-57.22,-57.22,0,11.8
1231990,469,469.32,-57.49,-57.49,0,11.8
1231995,471,471.22,-57.72,-57.72,0,11.8
1232000,470,469.67,-57.92,-57.92,0,11.8
1232005,477,476.78,-58.14,-58.14,0,11.8
1232010,470,470.34,-58.39,-58.39,0,11.8
1232015,470,470.22,-58.7,-58.7,0,11.8
1232020,469,468.65,-59.09,-59.09,0,11.8
1232025,468,467.78,-59.58,-59.58,0,11.8
1232030,466,466.37,-60.17,-60.17,0,11.8
1232035,464,464.21,-60.89,-60.89,0,11.8
1232040,469,468.63,-61.73,-61.73,0,11.8
1232045,463,462.8,-62.7,-62.7,0,11.8
1232050,460,460.37,-63.81,-63.81,0,11.8
1232055,457,457.19,-65.04,-65.04,0,11.8
1232060,454,453.63,-66.4,-66.4,0,11.8
1232065,453,452.82,-67.87,-67.87,0,11.8
1232070,449,449.38,-69.45,-69.45,0,11.8
1232075,448,448.17,-71.12,-71.12,0,11.8
1232080,446,445.62,-72.87,-72.87,0,11.8
1232085,444,443.84,-74.68,-74.68,0,11.8
1232090,442,442.38,-76.53,-76.53,0,11.8
1232095,440,440.15,-78.41,-78.41,0,11.8
1232100,439,438.62,-80.27,-80.27,0,11.8
1232105,437,436.86,-82.12,-82.12,0,11.8
1232110,435,435.38,-83.91,-83.91,0,11.8
1232115,434,434.13,-85.62,-85.62,0,11.8
1232120,433,432.61,-87.23,-87.23,0,11.8
1232125,432,431.88,-88.7,-88.7,0,11.8
1232130,430,430.39,-90.01,-90.01,0,11.8
1232135,432,432.11,-91.11,-91.11,0,11.8
1232140,431,430.61,-91.99,-91.99,0,11.8
1232145,430,429.9,-92.61,-92.55,0,11.8
1232150,430,430.39,-92.93,-92.55,0,11.8
1232155,430,430.1,-92.92,-92.55,0,11.8
1232160,430,429.61,-92.55,-92.55,0,11.8
1232165,425,424.91,-91.77,-91.77,0,11.8
1232170,429,429.39,-90.57,-90.57,0,11.8
1232175,430,430.1,-88.91,-88.91,0,11.8
1232180,433,432.61,-86.74,-86.74,0,11.8
1232185,432,431.89,-84.06,-84.06,0,11.8
1232190,433,433.39,-80.82,-80.82,0,11.8
1232195,433,433.11,-77.0,-77.0,0,11.8
1232200,434,433.62,-72.58,-72.58,0,11.8
1232205,435,434.88,-67.54,-67.54,0,11.8
1232210,435,435.38,-61.86,-61.86,0,11.8
1232215,436,436.13,-55.55,-55.55,0,11.8
1232220,437,436.62,-48.58,-48.58,0,11.8
1232225,441,440.87,-40.98,-40.98,0,11.8
1232230,443,443.38,-32.74,-32.74,0,11.8
1232235,448,448.13,-23.9,-23.9,0,11.8
1232240,455,454.62,-14.48,-14.48,0,11.8
1232245,464,463.87,-4.52,-4.52,0,11.8
1232250,474,474.39,5.93,5.93,0,11.8
1232255,485,485.14,16.81,16.81,0,11.8
1232260,502,501.61,28.04,28.04,0,11.8
1232265,518,517.87,39.56,39.56,0,11.8
1232270,537,537.4,51.27,51.27,0,11.8
1232275,556,556.13,63.08,63.08,0,11.8
1232280,576,575.6,74.9,74.9,0,11.8
1232285,598,597.87,86.61,86.61,0,11.8
1232290,616,616.41,98.12,98.12,0,11.8
1232295,638,638.13,109.32,109.32,0,11.8
1232300,658,657.59,120.1,120.1,0,11.8
1232305,674,673.88,130.38,130.38,0,11.8
1232310,688,688.41,140.05,140.05,0,11.8
1232315,701,701.12,149.03,149.03,0,11.8
1232320,712,711.58,157.25,157.25,0,11.8
1232325,721,720.88,164.64,164.64,0,11.8
1232330,726,726.42,171.13,171.13,0,11.8
1232335,733,733.11,176.68,176.68,0,11.8
1232340,735,734.58,181.26,181.26,0,11.8
1232345,736,735.89,184.83,184.83,0,11.8
1232350,734,734.42,187.39,187.39,0,11.8
1232355,731,731.1,188.94,187.56,0,11.8
1232360,729,728.58,189.47,187.56,0,11.8
1232365,723,722.9,189.0,187.56,0,11.8
1232370,718,718.42,187.56,187.56,0,11.8
1232375,711,711.09,185.17,185.17,0,11.8
1232380,703,702.58,181.89,181.89,0,11.8
1232385,696,695.91,177.75,177.75,0,11.8
1232390,688,688.42,172.79,172.79,0,11.8
1232395,682,682.09,167.09,167.09,0,11.8
1232400,674,673.57,160.69,160.69,0,11.8
1232405,664,663.91,153.65,153.65,0,11.8
1232410,658,658.43,146.04,146.04,0,11.8
1232415,650,650.09,137.93,137.93,0,11.8
1232420,647,646.57,129.38,129.38,0,11.8
1232425,633,632.9,120.45,120.45,0,11.8
1232430,621,621.42,111.23,111.23,0,11.8
1232435,614,614.1,101.77,101.77,0,11.8
1232440,604,603.59,92.15,92.15,0,11.8
1232445,591,590.89,82.44,82.44,0,11.8
1232450,579,579.39,72.71,72.71,0,11.8
1232455,567,567.12,63.02,63.02,0,11.8
1232460,555,554.62,53.44,53.44,0,11.8
1232465,544,543.87,44.04,44.04,0,11.8
1232470,532,532.36,34.86,34.86,0,11.8
1232475,521,521.13,25.96,25.96,0,11.8
1232480,510,509.65,17.4,17.4,0,11.8
1232485,499,498.86,9.21,9.21,0,11.8
1232490,492,492.34,1.43,1.43,0,11.8
1232495,483,483.15,-5.9,-5.9,0,11.8
1232500,477,476.68,-12.76,-12.76,0,11.8
1232505,476,475.84,-19.14,-19.14,0,11.8
1232510,465,465.31,-25.03,-25.03,0,11.8
1232515,461,461.16,-30.41,-30.41,0,11.8
1232520,460,459.7,-35.3,-35.3,0,11.8
1232525,459,458.85,-39.69,-39.69,0,11.8
1232530,456,456.29,-43.62,-43.62,0,11.8
1232535,456,456.14,-47.09,-47.09,0,11.8
1232540,455,454.72,-50.13,-50.13,0,11.8
1232545,458,457.87,-52.77,-52.77,0,11.8
1232550,458,458.27,-55.04,-55.04,0,11.8
1232555,459,459.12,-56.98,-56.98,0,11.8
1232560,460,459.74,-58.62,-58.62,0,11.8
1232565,461,460.89,-60.01,-60.01,0,11.8
1232570,462,462.25,-61.17,-61.17,0,11.8
1232575,463,463.1,-62.16,-62.16,0,11.8
1232580,464,463.75,-63.0,-63.0,0,11.8
1232585,466,465.91,-63.73,-63.73,0,11.8
1232590,465,465.24,-64.4,-64.4,0,11.8
1232595,465,465.07,-65.02,-65.02,0,11.8
1232600,465,464.77,-65.63,-65.63,0,11.8
1232605,463,462.94,-66.26,-66.26,0,11.8
1232610,463,463.23,-66.93,-66.93,0,11.8
1232615,459,459.04,-67.66,-67.66,0,11.8
1232620,459,458.78,-68.47,-68.47,0,11.8
1232625,456,455.97,-69.37,-69.37,0,11.8
1232630,454,454.22,-70.37,-70.37,0,11.8
1232635,453,453.01,-71.48,-71.48,0,11.8
1232640,451,450.78,-72.7,-72.7,0,11.8
1232645,449,449.0,-74.03,-74.03,0,11.8
1232650,446,446.21,-75.48,-75.48,0,11.8
1232655,442,441.98,-77.03,-77.03,0,11.8
1232660,441,440.8,-78.69,-78.69,0,11.8
1232665,437,437.03,-80.43,-80.43,0,11.8
1232670,437,437.2,-82.26,-82.26,0,11.8
1232675,435,434.95,-84.16,-84.16,0,11.8
1232680,431,430.8,-86.1,-86.1,0,11.8
1232685,429,429.06,-88.08,-88.08,0,11.8
1232690,428,428.2,-90.07,-90.07,0,11.8
1232695,426,425.93,-92.06,-92.06,0,11.8
1232700,426,425.8,-94.01,-94.01,0,11.8
1232705,424,424.09,-95.92,-95.92,0,11.8
1232710,422,422.2,-97.75,-97.75,0,11.8
1232715,422,421.9,-99.48,-99.48,0,11.8
1232720,421,420.8,-101.07,-101.07,0,11.8
1232725,419,419.11,-102.51,-102.51,0,11.8
1232730,419,419.2,-103.76,-103.76,0,11.8
1232735,419,418.88,-104.8,-104.8,0,11.8
1232740,419,418.81,-105.58,-105.58,0,11.8
1232745,418,418.13,-106.08,-105.58,0,11.8
1232750,419,419.19,-106.26,-105.58,0,11.8
1232755,418,417.86,-106.09,-105.58,0,11.8
1232760,420,419.81,-105.54,-105.54,0,11.8
1232765,419,419.15,-104.57,-104.57,0,11.8
1232770,420,420.19,-103.15,-103.15,0,11.8
1232775,422,421.84,-101.25,-101.25,0,11.8
1232780,421,420.81,-98.83,-98.83,0,11.8
1232785,421,421.17,-95.86,-95.86,0,11.8
1232790,421,421.18,-92.32,-92.32,0,11.8
1232795,424,423.82,-88.17,-88.17,0,11.8
1232800,423,422.82,-83.39,-83.39,0,11.8
1232805,425,425.18,-77.97,-77.97,0,11.8
1232810,427,427.18,-71.89,-71.89,0,11.8
1232815,428,427.82,-65.13,-65.13,0,11.8
1232820,431,430.82,-57.71,-57.71,0,11.8
1232825,433,433.19,-49.61,-49.61,0,11.8
1232830,435,435.17,-40.86,-40.86,0,11.8
1232835,448,447.81,-31.47,-31.47,0,11.8
1232840,449,448.83,-21.48,-21.48,0,11.8
1232845,457,457.18,-10.92,-10.92,0,11.8
1232850,467,467.16,0.16,0.16,0,11.8
1232855,481,480.83,11.69,11.69,0,11.8
1232860,497,496.85,23.61,23.61,0,11.8
1232865,514,514.16,35.83,35.83,0,11.8
1232870,534,534.15,48.28,48.28,0,11.8
1232875,555,554.85,60.84,60.84,0,11.8
1232880,576,575.86,73.43,73.43,0,11.8
1232885,596,596.14,85.93,85.93,0,11.8
1232890,618,618.13,98.25,98.25,0,11.8
1232895,639,638.88,110.27,110.27,0,11.8
1232900,657,656.88,121.88,121.88,0,11.8
1232905,676,676.1,133.0,133.0,0,11.8
1232910,692,692.11,143.51,143.51,0,11.8
1232915,705,704.91,153.33,153.33,0,11.8
1232920,716,715.89,162.38,162.38,0,11.8
1232925,726,726.08,170.59,170.59,0,11.8
1232930,734,734.1,177.89,177.89,0,11.8
1232935,739,738.93,184.23,184.23,0,11.8
1232940,742,741.89,189.57,189.57,0,11.8
1232945,743,743.05,193.88,193.88,0,11.8
1232950,743,743.1,197.15,197.15,0,11.8
1232955,740,739.96,199.35,199.35,0,11.8
1232960,738,737.89,200.49,199.35,0,11.8
1232965,735,735.02,200.58,199.35,0,11.8
1232970,729,729.1,199.64,199.35,0,11.8
1232975,724,723.99,197.7,197.7,0,11.8
1232980,718,717.89,194.78,194.78,0,11.8
1232985,711,711.0,190.94,190.94,0,11.8
1232990,703,703.1,186.2,186.2,0,11.8
1232995,695,695.0,180.63,180.63,0,11.8
1233000,689,688.9,174.28,174.28,0,11.8
1233005,682,681.99,167.2,167.2,0,11.8
1233010,671,671.1,159.46,159.46,0,11.8
1233015,663,663.01,151.12,151.12,0,11.8
1233020,656,655.91,142.25,142.25,0,11.8
1233025,647,646.99,132.92,132.92,0,11.8
1233030,638,638.08,123.19,123.19,0,11.8
1233035,628,628.01,113.14,113.14,0,11.8
1233040,616,615.92,102.84,102.84,0,11.8
1233045,603,602.99,92.36,92.36,0,11.8
1233050,594,594.08,81.78,81.78,0,11.8
1233055,581,581.02,71.16,71.16,0,11.8
1233060,565,564.92,60.58,60.58,0,11.8
1233065,550,549.97,50.11,50.11,0,11.8
1233070,537,537.08,39.81,39.81,0,11.8
1233075,522,522.04,29.75,29.75,0,11.8
1233080,512,511.92,19.98,19.98,0,11.8
1233085,500,499.95,10.56,10.56,0,11.8
1233090,489,489.08,1.54,1.54,0,11.8
1233095,479,479.06,-7.05,-7.05,0,11.8
1233100,471,470.93,-15.17,-15.17,0,11.8
1233105,463,462.93,-22.79,-22.79,0,11.8
1233110,455,455.07,-29.89,-29.89,0,11.8
1233115,449,449.08,-36.46,-36.46,0,11.8
1233120,447,446.93,-42.49,-42.49,0,11.8
1233125,444,443.92,-48.0,-48.0,0,11.8
1233130,441,441.06,-52.98,-52.98,0,11.8
