Timestamp,Raw,Notch_50Hz,Butterworth,Final_Result,Artifact,SNR
1013815,512,512.07,-0.37,-0.37,0,12.06
1013820,511,511.18,-0.62,-0.62,0,12.06
1013825,510,509.93,-0.87,-0.87,0,12.06
1013830,512,511.82,-1.12,-1.12,0,12.06
1013835,511,511.08,-1.38,-1.38,0,12.06
1013840,511,511.18,-1.64,-1.64,0,12.06
1013845,511,510.91,-1.9,-1.9,0,12.06
1013850,512,511.83,-2.16,-2.16,0,12.06
1013855,508,508.1,-2.43,-2.43,0,12.06
1013860,509,509.17,-2.69,-2.69,0,12.06
1013865,509,508.9,-2.95,-2.95,0,12.06
1013870,509,508.84,-3.22,-3.22,0,12.06
1013875,509,509.1,-3.48,-3.48,0,12.06
1013880,509,509.16,-3.74,-3.74,0,12.06
1013885,510,509.89,-4.0,-4.0,0,12.06
1013890,508,507.85,-4.26,-4.26,0,12.06
1013895,508,508.11,-4.51,-4.51,0,12.06
1013900,509,509.15,-4.76,-4.76,0,12.06
1013905,509,508.89,-5.01,-5.01,0,12.06
1013910,508,507.85,-5.26,-5.26,0,12.06
1013915,505,505.11,-5.49,-5.49,0,12.06
1013920,507,507.15,-5.72,-5.72,0,12.06
1013925,507,506.9,-5.95,-5.95,0,12.06
1013930,505,504.85,-6.16,-6.16,0,12.06
1013935,506,506.09,-6.36,-6.36,0,12.06
1013940,505,505.15,-6.56,-6.56,0,12.06
1013945,505,504.92,-6.73,-6.73,0,12.06
1013950,504,503.85,-6.9,-6.9,0,12.06
1013955,504,504.07,-7.05,-7.05,0,12.06
1013960,504,504.16,-7.19,-7.19,0,12.06
1013965,503,502.93,-7.32,-7.32,0,12.06
1013970,504,503.84,-7.43,-7.43,0,12.06
1013975,504,504.06,-7.52,-7.52,0,12.06
1013980,503,503.17,-7.61,-7.61,0,12.06
1013985,504,503.95,-7.67,-7.67,0,12.06
1013990,505,504.83,-7.73,-7.73,0,12.06
1013995,503,503.05,-7.77,-7.77,0,12.06
1014000,503,503.17,-7.8,-7.8,0,12.06
1014005,504,503.96,-7.82,-7.82,0,12.06
1014010,505,504.83,-7.83,-7.82,0,12.06
1014015,504,504.03,-7.83,-7.82,0,12.06
1014020,505,505.16,-7.83,-7.82,0,12.06
1014025,503,502.98,-7.82,-7.82,0,12.06
1014030,504,503.84,-7.8,-7.8,0,12.06
1014035,504,504.02,-7.77,-7.77,0,12.06
1014040,504,504.16,-7.75,-7.75,0,12.06
1014045,504,503.99,-7.71,-7.71,0,12.06
1014050,504,503.84,-7.68,-7.68,0,12.06
1014055,504,504.01,-7.65,-7.65,0,12.06
1014060,504,504.16,-7.61,-7.61,0,12.06
1014065,503,503.0,-7.57,-7.57,0,12.06
1014070,504,503.84,-7.54,-7.54,0,12.06
1014075,504,504.0,-7.5,-7.5,0,12.06
1014080,504,504.17,-7.47,-7.47,0,12.06
1014085,505,505.0,-7.44,-7.44,0,12.06
1014090,505,504.83,-7.41,-7.41,0,12.06
1014095,505,504.99,-7.39,-7.39,0,12.06
1014100,505,505.17,-7.37,-7.37,0,12.06
1014105,506,506.01,-7.35,-7.35,0,12.06
1014110,506,505.83,-7.34,-7.34,0,12.06
1014115,506,505.98,-7.33,-7.33,0,12.06
1014120,506,506.17,-7.33,-7.33,0,12.06
1014125,505,505.02,-7.32,-7.32,0,12.06
